athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,21,638.5,1050,1048,PRE,1500,1,FREE,30.75
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,22,669.38,1100,1048,PRE,1500,1,FREE,30.88
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,23,700.48,1150,1048,PRE,1500,1,FREE,31.1
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,24,731.44,1200,1048,PRE,1500,1,FREE,30.96
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,25,762.24,1250,1048,PRE,1500,1,FREE,30.8
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,26,793.13,1300,1048,PRE,1500,1,FREE,30.89
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,27,824.13,1350,1048,PRE,1500,1,FREE,31
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,28,855.19,1400,1048,PRE,1500,1,FREE,31.06
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,29,885.74,1450,1048,PRE,1500,1,FREE,30.55
101960,NAIDICH,MARTIN,12/17/1990,M,Argentina,ARG,38,2,2,864,0.71,914.38,30,914.38,1500,1048,PRE,1500,1,FREE,28.64
102164,SEBASTIAN,JULIA,11/23/1993,F,Argentina,ARG,11,4,2,786,0.68,69.71,1,32.81,50,1007,PRE,100,1,BREAST,32.81
102164,SEBASTIAN,JULIA,11/23/1993,F,Argentina,ARG,11,4,2,786,0.68,69.71,2,69.71,100,1007,PRE,100,1,BREAST,36.9
102164,SEBASTIAN,JULIA,11/23/1993,F,Argentina,ARG,25,4,9,809,0.69,149.28,1,34.48,50,1011,PRE,200,1,BREAST,34.48
102164,SEBASTIAN,JULIA,11/23/1993,F,Argentina,ARG,25,4,9,809,0.69,149.28,2,72.9,100,1011,PRE,200,1,BREAST,38.42
102164,SEBASTIAN,JULIA,11/23/1993,F,Argentina,ARG,25,4,9,809,0.69,149.28,3,110.72,150,1011,PRE,200,1,BREAST,37.82
102164,SEBASTIAN,JULIA,11/23/1993,F,Argentina,ARG,25,4,9,809,0.69,149.28,4,149.28,200,1011,PRE,200,1,BREAST,38.56
102164,SEBASTIAN,JULIA,11/23/1993,F,Argentina,ARG,36,5,4,772,0.7,32.13,1,32.13,50,1008,PRE,50,1,BREAST,32.13
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,12,7,0,848,0.67,107.73,1,25.17,50,1027,PRE,200,1,FREE,25.17
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,12,7,0,848,0.67,107.73,2,52.82,100,1027,PRE,200,1,FREE,27.65
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,12,7,0,848,0.67,107.73,3,80.33,150,1027,PRE,200,1,FREE,27.51
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,12,7,0,848,0.67,107.73,4,107.73,200,1027,PRE,200,1,FREE,27.4
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,212,1,8,855,0.64,107.43,1,24.44,50,1842,SEM,200,1,FREE,24.44
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,212,1,8,855,0.64,107.43,2,51.86,100,1842,SEM,200,1,FREE,27.42
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,212,1,8,855,0.64,107.43,3,79.93,150,1842,SEM,200,1,FREE,28.07
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,212,1,8,855,0.64,107.43,4,107.43,200,1842,SEM,200,1,FREE,27.5
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,19,12,9,905,0.67,48.48,1,23.28,50,943,PRE,100,1,FREE,23.28
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,19,12,9,905,0.67,48.48,2,48.48,100,943,PRE,100,1,FREE,25.2
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,219,1,5,921,0.66,48.2,1,23.12,50,1732,SEM,100,1,FREE,23.12
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,219,1,5,921,0.66,48.2,2,48.2,100,1732,SEM,100,1,FREE,25.08
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,119,1,3,926,0.67,48.12,1,23.02,50,1805,FIN,100,1,FREE,23.02
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,119,1,3,926,0.67,48.12,2,48.12,100,1805,FIN,100,1,FREE,25.1
102312,GRABICH,FEDERICO,3/26/1990,M,Argentina,ARG,35,4,1,828,0.67,25.6,1,25.6,50,954,PRE,50,1,BACK,25.6
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,3,1,4,776,0.79,137.24,1,29.18,50,1028,PRE,200,1,MEDLEY,29.18
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,3,1,4,776,0.79,137.24,2,64.34,100,1028,PRE,200,1,MEDLEY,35.16
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,3,1,4,776,0.79,137.24,3,104.42,150,1028,PRE,200,1,MEDLEY,40.08
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,3,1,4,776,0.79,137.24,4,137.24,200,1028,PRE,200,1,MEDLEY,32.82
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,20,2,0,755,0.78,133.76,1,29.83,50,1014,PRE,200,1,FLY,29.83
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,20,2,0,755,0.78,133.76,2,63.33,100,1014,PRE,200,1,FLY,33.5
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,20,2,0,755,0.78,133.76,3,97.99,150,1014,PRE,200,1,FLY,34.66
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,20,2,0,755,0.78,133.76,4,133.76,200,1014,PRE,200,1,FLY,35.77
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,1,30.17,50,1000,PRE,400,1,MEDLEY,30.17
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,2,64.44,100,1000,PRE,400,1,MEDLEY,34.27
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,3,102.65,150,1000,PRE,400,1,MEDLEY,38.21
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,4,140.56,200,1000,PRE,400,1,MEDLEY,37.91
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,5,181.47,250,1000,PRE,400,1,MEDLEY,40.91
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,6,223.51,300,1000,PRE,400,1,MEDLEY,42.04
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,7,258.35,350,1000,PRE,400,1,MEDLEY,34.84
102374,BARDACH,VIRGINIA,4/3/1992,F,Argentina,ARG,40,2,0,780,0.81,291.59,8,291.59,400,1000,PRE,400,1,MEDLEY,33.24
110696,BERRINO,ANDREA,2/14/1994,F,Argentina,ARG,9,4,4,809,0.75,62.37,1,29.85,50,930,PRE,100,1,BACK,29.85
110696,BERRINO,ANDREA,2/14/1994,F,Argentina,ARG,9,4,4,809,0.75,62.37,2,62.37,100,930,PRE,100,1,BACK,32.52
110696,BERRINO,ANDREA,2/14/1994,F,Argentina,ARG,31,2,4,776,0.74,134.96,1,31.17,50,1030,PRE,200,1,BACK,31.17
110696,BERRINO,ANDREA,2/14/1994,F,Argentina,ARG,31,2,4,776,0.74,134.96,2,65.17,100,1030,PRE,200,1,BACK,34
110696,BERRINO,ANDREA,2/14/1994,F,Argentina,ARG,31,2,4,776,0.74,134.96,3,100.14,150,1030,PRE,200,1,BACK,34.97
110696,BERRINO,ANDREA,2/14/1994,F,Argentina,ARG,31,2,4,776,0.74,134.96,4,134.96,200,1030,PRE,200,1,BACK,34.82
121343,GRASSI,SANTIAGO,9/25/1996,M,Argentina,ARG,4,6,5,813,0.63,24.03,1,24.03,50,1044,PRE,50,1,FLY,24.03
121343,GRASSI,SANTIAGO,9/25/1996,M,Argentina,ARG,30,5,2,861,0.63,52.36,1,24.27,50,1009,PRE,100,1,FLY,24.27
121343,GRASSI,SANTIAGO,9/25/1996,M,Argentina,ARG,30,5,2,861,0.63,52.36,2,52.36,100,1009,PRE,100,1,FLY,28.09
101948,VASILYAN,MONIKA,10/8/1995,F,Armenia,ARM,23,5,8,619,0.8,61.07,1,28.86,50,930,PRE,100,1,FREE,28.86
101948,VASILYAN,MONIKA,10/8/1995,F,Armenia,ARM,23,5,8,619,0.8,61.07,2,61.07,100,930,PRE,100,1,FREE,32.21
101948,VASILYAN,MONIKA,10/8/1995,F,Armenia,ARM,34,7,8,633,0.78,27.63,1,27.63,50,930,PRE,50,1,FREE,27.63
102199,MKHITARYAN,VAHAN,8/16/1996,M,Armenia,ARM,4,5,0,628,0.69,26.19,1,26.19,50,1044,PRE,50,1,FLY,26.19
102199,MKHITARYAN,VAHAN,8/16/1996,M,Armenia,ARM,28,7,2,717,0.71,23.36,1,23.36,50,930,PRE,50,1,FREE,23.36
108147,POGHOSYAN,ANI,6/4/2000,F,Armenia,ARM,9,2,9,552,0.81,70.82,1,34.17,50,930,PRE,100,1,BACK,34.17
108147,POGHOSYAN,ANI,6/4/2000,F,Armenia,ARM,9,2,9,552,0.81,70.82,2,70.82,100,930,PRE,100,1,BACK,36.65
108147,POGHOSYAN,ANI,6/4/2000,F,Armenia,ARM,15,2,8,570,0.84,136.22,1,30.52,50,949,PRE,200,1,FREE,30.52
108147,POGHOSYAN,ANI,6/4/2000,F,Armenia,ARM,15,2,8,570,0.84,136.22,2,63.78,100,949,PRE,200,1,FREE,33.26
108147,POGHOSYAN,ANI,6/4/2000,F,Armenia,ARM,15,2,8,570,0.84,136.22,3,99.6,150,949,PRE,200,1,FREE,35.82
108147,POGHOSYAN,ANI,6/4/2000,F,Armenia,ARM,15,2,8,570,0.84,136.22,4,136.22,200,949,PRE,200,1,FREE,36.62
121254,MAMIKONYAN,VLADIMIR,7/15/1996,M,Armenia,ARM,19,4,0,616,0.67,55.12,1,25.15,50,943,PRE,100,1,FREE,25.15
121254,MAMIKONYAN,VLADIMIR,7/15/1996,M,Armenia,ARM,19,4,0,616,0.67,55.12,2,55.12,100,943,PRE,100,1,FREE,29.97
100557,PONSON,ALLYSON ROXANNE,12/4/1995,F,Aruba,ARU,23,5,7,695,0.68,58.76,1,27.33,50,930,PRE,100,1,FREE,27.33
100557,PONSON,ALLYSON ROXANNE,12/4/1995,F,Aruba,ARU,23,5,7,695,0.68,58.76,2,58.76,100,930,PRE,100,1,FREE,31.43
100557,PONSON,ALLYSON ROXANNE,12/4/1995,F,Aruba,ARU,34,7,4,726,0.67,26.4,1,26.4,50,930,PRE,50,1,FREE,26.4
105498,SCHREUDERS,MIKEL,9/21/1998,M,Aruba,ARU,19,6,1,743,0.68,51.77,1,24.71,50,943,PRE,100,1,FREE,24.71
105498,SCHREUDERS,MIKEL,9/21/1998,M,Aruba,ARU,19,6,1,743,0.68,51.77,2,51.77,100,943,PRE,100,1,FREE,27.06
105498,SCHREUDERS,MIKEL,9/21/1998,M,Aruba,ARU,28,7,8,670,0.69,23.89,1,23.89,50,930,PRE,50,1,FREE,23.89
112689,GROTERS,JORDY,7/3/1996,M,Aruba,ARU,6,4,8,774,0.66,63.66,1,29.73,50,1134,PRE,100,1,BREAST,29.73
112689,GROTERS,JORDY,7/3/1996,M,Aruba,ARU,6,4,8,774,0.66,63.66,2,63.66,100,1134,PRE,100,1,BREAST,33.93
112689,GROTERS,JORDY,7/3/1996,M,Aruba,ARU,14,5,9,802,0.65,28.64,1,28.64,50,930,PRE,50,1,BREAST,28.64
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,1,31.19,50,1103,PRE,400,1,FREE,31.19
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,2,63.9,100,1103,PRE,400,1,FREE,32.71
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,3,97.47,150,1103,PRE,400,1,FREE,33.57
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,4,130.55,200,1103,PRE,400,1,FREE,33.08
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,5,164,250,1103,PRE,400,1,FREE,33.45
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,6,197.68,300,1103,PRE,400,1,FREE,33.68
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,7,231.72,350,1103,PRE,400,1,FREE,34.04
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,5,1,5,734,0.77,264.79,8,264.79,400,1103,PRE,400,1,FREE,33.07
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,1,31.59,50,1117,PRE,800,1,FREE,31.59
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,2,65.49,100,1117,PRE,800,1,FREE,33.9
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,3,99.63,150,1117,PRE,800,1,FREE,34.14
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,4,133.85,200,1117,PRE,800,1,FREE,34.22
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,5,167.52,250,1117,PRE,800,1,FREE,33.67
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,6,201.4,300,1117,PRE,800,1,FREE,33.88
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,7,235.55,350,1117,PRE,800,1,FREE,34.15
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,8,269.46,400,1117,PRE,800,1,FREE,33.91
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,9,303.87,450,1117,PRE,800,1,FREE,34.41
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,10,337.79,500,1117,PRE,800,1,FREE,33.92
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,11,372.15,550,1117,PRE,800,1,FREE,34.36
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,12,406.53,600,1117,PRE,800,1,FREE,34.38
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,13,441.13,650,1117,PRE,800,1,FREE,34.6
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,14,475.58,700,1117,PRE,800,1,FREE,34.45
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,15,510.3,750,1117,PRE,800,1,FREE,34.72
113179,VAN DEN BERG,DANIELLA,5/24/1996,F,Aruba,ARU,33,2,7,736,0.79,543.71,16,543.71,800,1117,PRE,800,1,FREE,33.41
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,10,6,5,968,0.59,52.5,1,25.34,50,949,PRE,100,1,BACK,25.34
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,10,6,5,968,0.59,52.5,2,52.5,100,949,PRE,100,1,BACK,27.16
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,210,2,4,975,0.67,52.38,1,25.28,50,1748,SEM,100,1,BACK,25.28
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,210,2,4,975,0.67,52.38,2,52.38,100,1748,SEM,100,1,BACK,27.1
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,110,1,4,973,0.57,52.4,1,25.41,50,1836,FIN,100,1,BACK,25.41
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,110,1,4,973,0.57,52.4,2,52.4,100,1836,FIN,100,1,BACK,26.99
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,24,4,5,900,0.63,115.88,1,27.17,50,956,PRE,200,1,BACK,27.17
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,24,4,5,900,0.63,115.88,2,56.74,100,956,PRE,200,1,BACK,29.57
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,24,4,5,900,0.63,115.88,3,86.26,150,956,PRE,200,1,BACK,29.52
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,24,4,5,900,0.63,115.88,4,115.88,200,956,PRE,200,1,BACK,29.62
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,224,2,4,939,0.61,114.29,1,26.74,50,1857,SEM,200,1,BACK,26.74
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,224,2,4,939,0.61,114.29,2,55.95,100,1857,SEM,200,1,BACK,29.21
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,224,2,4,939,0.61,114.29,3,85.13,150,1857,SEM,200,1,BACK,29.18
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,224,2,4,939,0.61,114.29,4,114.29,200,1857,SEM,200,1,BACK,29.16
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,124,1,4,956,0.66,113.58,1,27.07,50,1740,FIN,200,1,BACK,27.07
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,124,1,4,956,0.66,113.58,2,56.15,100,1740,FIN,200,1,BACK,29.08
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,124,1,4,956,0.66,113.58,3,85.12,150,1740,FIN,200,1,BACK,28.97
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,124,1,4,956,0.66,113.58,4,113.58,200,1740,FIN,200,1,BACK,28.46
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,35,5,5,914,0.67,24.77,1,24.77,50,954,PRE,50,1,BACK,24.77
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,235,1,5,927,0.67,24.65,1,24.65,50,1845,SEM,50,1,BACK,24.65
100529,LARKIN,MITCHELL,7/9/1993,M,Australia,AUS,135,1,6,921,0.63,24.7,1,24.7,50,1732,FIN,50,1,BACK,24.7
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,23,10,5,921,0.69,53.5,1,25.81,50,930,PRE,100,1,FREE,25.81
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,23,10,5,921,0.69,53.5,2,53.5,100,930,PRE,100,1,FREE,27.69
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,223,2,5,948,0.67,53,1,25.56,50,1732,SEM,100,1,FREE,25.56
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,223,2,5,948,0.67,53,2,53,100,1732,SEM,100,1,FREE,27.44
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,123,1,3,974,0.65,52.52,1,25.15,50,1732,FIN,100,1,FREE,25.15
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,123,1,3,974,0.65,52.52,2,52.52,100,1732,FIN,100,1,FREE,27.37
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,34,12,5,882,0.69,24.74,1,24.74,50,930,PRE,50,1,FREE,24.74
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,234,2,6,928,0.68,24.32,1,24.32,50,1828,SEM,50,1,FREE,24.32
100537,CAMPBELL,BRONTE,5/14/1994,F,Australia,AUS,134,1,6,952,0.67,24.12,1,24.12,50,1805,FIN,50,1,FREE,24.12
100543,SPRENGER,CHRISTIAN,12/19/1985,M,Australia,AUS,6,8,4,874,0.7,61.13,1,28.32,50,1134,PRE,100,1,BREAST,28.32
100543,SPRENGER,CHRISTIAN,12/19/1985,M,Australia,AUS,6,8,4,874,0.7,61.13,2,61.13,100,1134,PRE,100,1,BREAST,32.81
100543,SPRENGER,CHRISTIAN,12/19/1985,M,Australia,AUS,14,8,4,903,0.68,27.54,1,27.54,50,930,PRE,50,1,BREAST,27.54
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,23,10,4,936,0.81,53.22,1,25.71,50,930,PRE,100,1,FREE,25.71
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,23,10,4,936,0.81,53.22,2,53.22,100,930,PRE,100,1,FREE,27.51
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,223,1,4,956,0.83,52.84,1,25.35,50,1732,SEM,100,1,FREE,25.35
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,223,1,4,956,0.83,52.84,2,52.84,100,1732,SEM,100,1,FREE,27.49
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,123,1,5,958,0.79,52.82,1,25.16,50,1732,FIN,100,1,FREE,25.16
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,123,1,5,958,0.79,52.82,2,52.82,100,1732,FIN,100,1,FREE,27.66
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,34,12,4,919,0.82,24.4,1,24.4,50,930,PRE,50,1,FREE,24.4
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,234,2,4,940,0.79,24.22,1,24.22,50,1828,SEM,50,1,FREE,24.22
100631,CAMPBELL,CATE,5/20/1992,F,Australia,AUS,134,1,4,924,0.78,24.36,1,24.36,50,1805,FIN,50,1,FREE,24.36
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,1,7,5,893,0.77,58.12,1,27.21,50,930,PRE,100,1,FLY,27.21
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,1,7,5,893,0.77,58.12,2,58.12,100,930,PRE,100,1,FLY,30.91
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,201,1,6,918,0.77,57.59,1,26.98,50,1732,SEM,100,1,FLY,26.98
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,201,1,6,918,0.77,57.59,2,57.59,100,1732,SEM,100,1,FLY,30.61
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,101,1,2,914,0.74,57.67,1,26.96,50,1740,FIN,100,1,FLY,26.96
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,101,1,2,914,0.74,57.67,2,57.67,100,1740,FIN,100,1,FLY,30.71
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,15,7,5,882,0.8,117.78,1,27.46,50,949,PRE,200,1,FREE,27.46
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,15,7,5,882,0.8,117.78,2,57.3,100,949,PRE,200,1,FREE,29.84
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,15,7,5,882,0.8,117.78,3,87.55,150,949,PRE,200,1,FREE,30.25
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,15,7,5,882,0.8,117.78,4,117.78,200,949,PRE,200,1,FREE,30.23
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,215,2,6,901,0.71,116.95,1,27.01,50,1844,SEM,200,1,FREE,27.01
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,215,2,6,901,0.71,116.95,2,56.49,100,1844,SEM,200,1,FREE,29.48
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,215,2,6,901,0.71,116.95,3,86.94,150,1844,SEM,200,1,FREE,30.45
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,215,2,6,901,0.71,116.95,4,116.95,200,1844,SEM,200,1,FREE,30.01
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,115,1,8,914,0.77,116.41,1,27.3,50,1801,FIN,200,1,FREE,27.3
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,115,1,8,914,0.77,116.41,2,56.6,100,1801,FIN,200,1,FREE,29.3
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,115,1,8,914,0.77,116.41,3,86.49,150,1801,FIN,200,1,FREE,29.89
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,115,1,8,914,0.77,116.41,4,116.41,200,1801,FIN,200,1,FREE,29.92
100650,MCKEON,EMMA,5/24/1994,F,Australia,AUS,29,5,3,819,0.73,26.79,1,26.79,50,954,PRE,50,1,FLY,26.79
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,1,25.9,50,948,PRE,400,1,FREE,25.9
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,2,54.28,100,948,PRE,400,1,FREE,28.38
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,3,82.81,150,948,PRE,400,1,FREE,28.53
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,4,112.01,200,948,PRE,400,1,FREE,29.2
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,5,141.07,250,948,PRE,400,1,FREE,29.06
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,6,170.23,300,948,PRE,400,1,FREE,29.16
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,7,199.3,350,948,PRE,400,1,FREE,29.07
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,2,7,5,906,0.72,227.36,8,227.36,400,948,PRE,400,1,FREE,28.06
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,12,8,3,866,0.71,107,1,25.11,50,1027,PRE,200,1,FREE,25.11
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,12,8,3,866,0.71,107,2,52.11,100,1027,PRE,200,1,FREE,27
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,12,8,3,866,0.71,107,3,79.82,150,1027,PRE,200,1,FREE,27.71
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,12,8,3,866,0.71,107,4,107,200,1027,PRE,200,1,FREE,27.18
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,212,1,2,851,0.75,107.6,1,24.87,50,1842,SEM,200,1,FREE,24.87
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,212,1,2,851,0.75,107.6,2,51.96,100,1842,SEM,200,1,FREE,27.09
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,212,1,2,851,0.75,107.6,3,79.92,150,1842,SEM,200,1,FREE,27.96
100674,MCKEON,DAVID,7/25/1992,M,Australia,AUS,212,1,2,851,0.75,107.6,4,107.6,200,1842,SEM,200,1,FREE,27.68
